"","area_m","green_zone_part","indust_part","preschool_quota","school_education_centers_raion","school_education_centers_top_20_raion","healthcare_centers_raion","university_top_20_raion","sport_objects_raion","culture_objects_top_25","culture_objects_top_25_raion","shopping_centers_raion","oil_chemistry_raion","radiation_raion","big_market_raion","ekder_male","X16_29_female","build_count_block","build_count_frame","build_count_monolith","build_count_mix"
"21780",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"21781",4602089.659,0.114157061,0,3909,5,0,0,0,5,"no",0,5,"no","no","no",9277,5490,25,0,1,0
"21782",3294351.983,0.024332829,0.298204575,857,3,0,1,0,2,"no",0,3,"no","yes","no",3675,9720,24,0,1,0
"21783",14883622.34,0.024444186,0.158249043,3848,5,0,1,0,4,"no",0,0,"no","yes","no",2488,12465,12,36,14,9
"21784",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"21785",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"21786",5391434.257,0.079151397,0,3092,5,0,0,2,4,"no",0,2,"no","yes","no",8485,7719,223,0,8,0
"21787",4808269.831,0.112559644,0.118537385,1463,7,0,1,0,5,"no",0,0,"no","yes","no",7609,10356,59,0,4,0
"21788",5391434.257,0.079151397,0,3092,5,0,0,2,4,"no",0,2,"no","yes","no",8485,7719,223,0,8,0
"21789",35747947.91,0.548991609,0.034656082,2854,0,0,0,0,0,"no",0,0,"no","no","no",156,292,42,0,6,0
"21790",7878765.473,0.05707006,0.211401214,2854,0,0,0,0,0,"no",0,1,"no","no","no",2090,3818,0,0,0,0
"21791",7307410.574,0.065444314,7.81528e-05,1874,4,1,3,2,29,"yes",10,23,"no","yes","no",6644,11989,19,4,25,1
"21792",11638050.15,0.068202173,0.042031587,3240,9,0,2,1,29,"yes",3,5,"no","yes","no",10594,5350,99,1,33,1
"21793",10046857.44,0.071056234,0.246031548,3150,5,0,3,1,7,"no",0,3,"no","yes","no",4819,14342,4,0,3,0
"21794",10518366.87,0.334905313,0.012338886,3494,7,0,2,0,7,"no",0,4,"no","no","no",10307,10571,45,0,2,0
"21795",4934147.224,0.11640032,0.122190486,1578,3,0,1,0,6,"no",0,3,"no","no","no",7214,5366,49,0,5,0
"21796",18445806.5,0.030696593,0.428825818,2936,5,0,0,0,4,"no",0,2,"no","yes","no",6654,4404,53,0,5,1
"21797",14286990.83,0.389353565,0.194489265,5041,7,0,3,0,5,"no",0,5,"no","yes","no",12424,1429,88,0,8,0
"21798",3707575.212,0.030566196,0.041365446,3530,5,0,1,0,1,"no",0,4,"no","no","no",5399,10046,4,0,4,0
"21799",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"21800",40366999.51,0.492839845,0.075778755,2854,0,0,0,0,3,"no",0,2,"no","no","no",1331,727,0,0,0,0
"21801",40366999.51,0.492839845,0.075778755,2854,0,0,0,0,3,"no",0,2,"no","no","no",1331,727,0,0,0,0
"21802",5467178.309,0.055779365,0.1363303,1944,5,0,3,0,6,"no",0,6,"no","yes","no",7633,11471,130,0,18,0
"21803",40366999.51,0.492839845,0.075778755,2854,0,0,0,0,3,"no",0,2,"no","no","no",1331,727,0,0,0,0
"21804",9589336.912,0.372602044,0.049637257,3119,8,0,1,0,6,"yes",1,3,"no","no","no",9266,7593,83,0,4,0
"21805",16861532.79,0.069670879,0.130617806,4182,6,0,1,0,12,"no",0,9,"no","yes","no",8173,14145,64,1,8,0
"21806",4190070.548,0.051566848,0.034331497,3064,7,0,0,0,5,"no",0,4,"no","no","no",7003,15726,191,0,0,0
"21807",10207215.1,0.512707469,0.000169676,2697,8,1,1,0,5,"no",0,1,"no","yes","no",9775,16643,72,0,7,0
"21808",52995275.39,0.349935291,0.011654127,2854,0,0,0,0,0,"no",0,0,"no","no","no",847,2169,42,0,6,0
"21809",14286990.83,0.389353565,0.194489265,5041,7,0,3,0,5,"no",0,5,"no","yes","no",12424,1429,88,0,8,0
"21810",7878765.473,0.05707006,0.211401214,2854,0,0,0,0,0,"no",0,1,"no","no","no",2090,3818,0,0,0,0
"21811",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"21812",148701635.4,0.670839782,0.005767451,2854,0,0,0,0,0,"no",0,0,"no","no","no",374,811,42,0,6,0
"21813",9780189.547,0.371990002,0.136244425,1427,3,0,0,0,0,"no",0,1,"no","no","no",3090,3735,30,0,1,0
"21814",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"21815",52995275.39,0.349935291,0.011654127,2854,0,0,0,0,0,"no",0,0,"no","no","no",847,2169,42,0,6,0
"21816",9282438.657,0.153279465,0.127375905,3844,7,0,3,0,3,"no",0,9,"no","no","no",9229,12299,41,0,1,0
"21817",40366999.51,0.492839845,0.075778755,2854,0,0,0,0,3,"no",0,2,"no","no","no",1331,727,0,0,0,0
"21818",16751119.46,0.338150977,0.041124634,4606,9,0,1,0,6,"no",0,10,"no","no","no",12102,16805,14,25,9,0
"21819",15045565.2,0.637398943,0.006076152,1313,6,0,6,0,16,"no",0,6,"no","yes","no",7961,12863,85,3,13,0
"21820",8591335.051,0.058543047,0.025609157,4249,7,0,3,0,6,"no",0,1,"no","no","no",4780,13334,13,83,18,8
"21821",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"21822",12583535.69,0.194702869,0.069753361,6839,10,0,1,0,17,"no",0,11,"no","no","no",9083,1842,9,12,50,2
"21823",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"21824",7632939.805,0.051843748,0.43788524,1503,3,0,0,0,3,"no",0,5,"no","yes","no",4371,8340,55,0,12,0
"21825",12583535.69,0.194702869,0.069753361,6839,10,0,1,0,17,"no",0,11,"no","no","no",9083,1842,9,12,50,2
"21826",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"21827",52351766.54,0.070662054,0.035145267,4050,8,0,0,0,5,"no",0,3,"no","yes","no",11024,7388,68,14,21,1
"21828",15094874.77,0.300284261,0.033493708,7610,11,0,3,0,11,"no",0,8,"no","yes","no",19275,138754,112,5,8,1
"21829",18800000.1,0.169625419,0.019508796,903,8,0,5,1,12,"yes",1,5,"no","yes","no",8989,8196,78,0,38,0
"21830",5361326.947,0.197068419,0.036122292,1926,4,0,1,0,11,"no",0,1,"no","yes","no",6799,6828,52,0,2,0
"21831",4190070.548,0.051566848,0.034331497,3064,7,0,0,0,5,"no",0,4,"no","no","no",7003,15726,191,0,0,0
"21832",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"21833",7307410.574,0.065444314,7.81528e-05,1874,4,1,3,2,29,"yes",10,23,"no","yes","no",6644,11989,19,4,25,1
"21834",7887684.174,0.222646321,0.188783766,2707,4,0,0,0,10,"no",0,1,"no","no","no",7471,10235,58,0,6,0
"21835",7307410.574,0.065444314,7.81528e-05,1874,4,1,3,2,29,"yes",10,23,"no","yes","no",6644,11989,19,4,25,1
"21836",4808269.831,0.112559644,0.118537385,1463,7,0,1,0,5,"no",0,0,"no","yes","no",7609,10356,59,0,4,0
"21837",6050064.566,0.16752567,0.093442564,2372,8,0,2,1,11,"no",0,4,"no","yes","no",5579,8437,38,0,9,0
"21838",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"21839",16751119.46,0.338150977,0.041124634,4606,9,0,1,0,6,"no",0,10,"no","no","no",12102,16805,14,25,9,0
"21840",8464344.053,0.075206255,0.521867054,2901,4,0,0,0,2,"no",0,0,"no","yes","no",5391,15303,33,1,0,0
"21841",5264733.751,0.184282943,0.050755569,3082,4,0,0,0,10,"no",0,1,"no","no","no",6668,11620,58,0,14,0
"21842",18800000.1,0.169625419,0.019508796,903,8,0,5,1,12,"yes",1,5,"no","yes","no",8989,8196,78,0,38,0
"21843",7878765.473,0.05707006,0.211401214,2854,0,0,0,0,0,"no",0,1,"no","no","no",2090,3818,0,0,0,0
"21844",2641243.496,0.015899966,0.051942062,884,2,0,2,0,6,"no",0,0,"no","no","no",4168,302,66,0,3,1
"21845",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"21846",21494094.8,0.262459141,0.017647053,2854,0,0,0,0,0,"no",0,0,"no","no","no",435,950,42,0,6,0
"21847",3326418.741,0.051880656,0,3091,7,1,1,0,6,"no",0,1,"no","no","no",7744,6791,39,0,12,0
"21848",17526506.21,0.133372781,0.309479124,1830,3,0,0,0,7,"no",0,6,"no","no","no",7300,14543,81,4,24,0
"21849",4695913.354,0.260459642,0,866,5,0,1,1,9,"no",0,2,"no","no","no",3676,11396,34,0,47,0
"21850",12583535.69,0.194702869,0.069753361,6839,10,0,1,0,17,"no",0,11,"no","no","no",9083,1842,9,12,50,2
"21851",17881913.61,0.260652636,0.133215333,5153,13,0,3,0,13,"no",0,4,"no","yes","yes",9536,9590,58,0,4,0
"21852",88709238.57,0.482783339,0.012521634,2854,0,0,0,0,0,"no",0,0,"no","no","no",466,253,42,0,6,0
"21853",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"21854",3879802.193,0.157331846,0.232205084,2200,4,1,0,0,4,"no",0,3,"no","no","no",5743,3864,41,0,7,0
"21855",3875439.354,0.100505636,0.219006007,3062,4,0,1,0,3,"no",0,4,"no","no","no",6400,6556,39,0,7,0
"21856",35747947.91,0.548991609,0.034656082,2854,0,0,0,0,0,"no",0,0,"no","no","no",156,292,42,0,6,0
"21857",52351766.54,0.070662054,0.035145267,4050,8,0,0,0,5,"no",0,3,"no","yes","no",11024,7388,68,14,21,1
"21858",11754772.16,0.188712765,0.090799103,10175,14,0,5,0,16,"no",0,15,"no","no","no",12303,18008,3,0,17,0
"21859",7307410.574,0.065444314,7.81528e-05,1874,4,1,3,2,29,"yes",10,23,"no","yes","no",6644,11989,19,4,25,1
"21860",17881913.61,0.260652636,0.133215333,5153,13,0,3,0,13,"no",0,4,"no","yes","yes",9536,9590,58,0,4,0
"21861",35747947.91,0.548991609,0.034656082,2854,0,0,0,0,0,"no",0,0,"no","no","no",156,292,42,0,6,0
"21862",7462269.563,0.387099854,0.007720282,3648,6,0,0,0,4,"no",0,4,"no","no","no",11931,8842,14,0,2,0
"21863",35747947.91,0.548991609,0.034656082,2854,0,0,0,0,0,"no",0,0,"no","no","no",156,292,42,0,6,0
"21864",4662813.069,0.109947031,0.050272014,2058,6,1,0,1,4,"no",0,3,"no","no","no",6156,119309,31,0,12,0
"21865",7307410.574,0.065444314,7.81528e-05,1874,4,1,3,2,29,"yes",10,23,"no","yes","no",6644,11989,19,4,25,1
"21866",8889466.752,0.579644597,0,3617,6,0,2,0,6,"no",0,8,"no","no","no",4233,10359,4,0,1,0
"21867",7126815.285,0.125881935,0.458174486,1208,4,0,1,0,6,"no",0,5,"no","no","no",4434,10265,55,0,6,0
"21868",16861532.79,0.069670879,0.130617806,4182,6,0,1,0,12,"no",0,9,"no","yes","no",8173,14145,64,1,8,0
"21869",18800000.1,0.169625419,0.019508796,903,8,0,5,1,12,"yes",1,5,"no","yes","no",8989,8196,78,0,38,0
"21870",52995275.39,0.349935291,0.011654127,2854,0,0,0,0,0,"no",0,0,"no","no","no",847,2169,42,0,6,0
"21871",26155137.04,0.137846204,0.041116354,11926,13,1,1,0,13,"no",0,4,"no","no","no",7410,10230,173,19,116,5
"21872",12164477.11,0.297166335,0,3092,7,0,2,0,14,"no",0,6,"no","no","no",6368,6771,3,0,27,0
"21873",7307410.574,0.065444314,7.81528e-05,1874,4,1,3,2,29,"yes",10,23,"no","yes","no",6644,11989,19,4,25,1
"21874",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"21875",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"21876",9589336.912,0.372602044,0.049637257,3119,8,0,1,0,6,"yes",1,3,"no","no","no",9266,7593,83,0,4,0
"21877",10320473.23,0.523439075,0.042307271,933,5,0,3,0,17,"no",0,6,"no","no","no",5351,9360,23,0,12,1
"21878",14286990.83,0.389353565,0.194489265,5041,7,0,3,0,5,"no",0,5,"no","yes","no",12424,1429,88,0,8,0
"21879",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"21880",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"21881",35747947.91,0.548991609,0.034656082,2854,0,0,0,0,0,"no",0,0,"no","no","no",156,292,42,0,6,0
"21882",27456466.68,0.852922841,0.086885265,725,3,0,0,0,1,"no",0,0,"no","no","no",2629,13919,39,0,0,0
"21883",16315230.22,0.375973778,0.07542368,2854,0,0,0,0,3,"no",0,0,"no","no","no",2903,15808,0,0,0,0
"21884",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"21885",6377883.078,0.017855768,0.333891544,4266,6,0,0,0,7,"no",0,0,"no","no","no",8782,8640,78,0,4,0
"21886",8659075.461,0.416866452,0.069660344,3107,9,0,1,0,8,"no",0,2,"no","yes","no",11500,160956,104,0,7,0
"21887",5391434.257,0.079151397,0,3092,5,0,0,2,4,"no",0,2,"no","yes","no",8485,7719,223,0,8,0
"21888",18036436.51,0.232080423,0.111627393,3397,5,0,2,0,18,"no",0,3,"no","yes","no",11944,14526,208,61,49,0
"21889",10053051.74,0.096270197,0.300322518,5088,4,0,1,0,10,"no",0,9,"no","yes","no",12703,6229,35,0,5,0
"21890",12495435.25,0.027650988,0.341071945,2235,9,0,3,0,12,"no",0,11,"no","no","no",6708,12527,47,0,3,0
"21891",24813850.39,0.683844404,0.037177818,4172,7,0,1,0,7,"no",0,7,"no","yes","no",14748,23393,16,0,0,0
"21892",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"21893",7905261.321,0.014925117,0.319809354,643,4,0,5,1,14,"no",0,8,"no","yes","no",6551,8609,94,0,7,0
"21894",14795571.25,0.308056827,0.050900058,4519,6,0,2,0,8,"no",0,3,"no","yes","no",9206,194701,52,0,3,0
"21895",18445806.5,0.030696593,0.428825818,2936,5,0,0,0,4,"no",0,2,"no","yes","no",6654,4404,53,0,5,1
"21896",4389199.094,0.033225884,0.13012277,1860,3,0,0,0,1,"no",0,0,"no","no","no",2335,3269,22,7,3,0
"21897",3292112.223,0.063747248,0.092290642,2757,5,0,1,0,3,"no",0,2,"no","no","no",5955,5045,97,0,13,0
"21898",8398460.622,0.015233744,0.037316452,3240,9,0,4,2,25,"no",0,10,"no","yes","no",8563,2581,48,0,16,1
"21899",7878765.473,0.05707006,0.211401214,2854,0,0,0,0,0,"no",0,1,"no","no","no",2090,3818,0,0,0,0
"21900",10053051.74,0.096270197,0.300322518,5088,4,0,1,0,10,"no",0,9,"no","yes","no",12703,6229,35,0,5,0
"21901",14795571.25,0.308056827,0.050900058,4519,6,0,2,0,8,"no",0,3,"no","yes","no",9206,194701,52,0,3,0
"21902",4808269.831,0.112559644,0.118537385,1463,7,0,1,0,5,"no",0,0,"no","yes","no",7609,10356,59,0,4,0
"21903",35747947.91,0.548991609,0.034656082,2854,0,0,0,0,0,"no",0,0,"no","no","no",156,292,42,0,6,0
"21904",8392316.21,0.426396297,0.002211665,4523,6,0,1,0,3,"no",0,5,"no","yes","yes",12885,9843,53,0,8,0
"21905",9589336.912,0.372602044,0.049637257,3119,8,0,1,0,6,"yes",1,3,"no","no","no",9266,7593,83,0,4,0
"21906",35747947.91,0.548991609,0.034656082,2854,0,0,0,0,0,"no",0,0,"no","no","no",156,292,42,0,6,0
"21907",40366999.51,0.492839845,0.075778755,2854,0,0,0,0,3,"no",0,2,"no","no","no",1331,727,0,0,0,0
"21908",6424173.859,0.216360617,0.060753049,1766,2,0,0,0,3,"no",0,7,"no","yes","no",4592,9914,36,0,11,0
"21909",8087656.379,0.048011029,0.007658515,3318,10,0,3,1,24,"yes",1,19,"no","yes","no",9567,12162,70,1,19,3
"21910",14795571.25,0.308056827,0.050900058,4519,6,0,2,0,8,"no",0,3,"no","yes","no",9206,194701,52,0,3,0
"21911",15094874.77,0.300284261,0.033493708,7610,11,0,3,0,11,"no",0,8,"no","yes","no",19275,138754,112,5,8,1
"21912",9629358.472,0.343753988,0.23861713,1522,5,0,3,0,18,"no",0,6,"no","yes","no",4692,12348,26,7,7,1
"21913",9282438.657,0.153279465,0.127375905,3844,7,0,3,0,3,"no",0,9,"no","no","no",9229,12299,41,0,1,0
"21914",5293464.965,0.023464016,0.195781053,2279,8,1,3,0,2,"no",0,2,"no","no","no",5130,11561,71,0,4,0
"21915",14795571.25,0.308056827,0.050900058,4519,6,0,2,0,8,"no",0,3,"no","yes","no",9206,194701,52,0,3,0
"21916",6050064.566,0.16752567,0.093442564,2372,8,0,2,1,11,"no",0,4,"no","yes","no",5579,8437,38,0,9,0
"21917",15045565.2,0.637398943,0.006076152,1313,6,0,6,0,16,"no",0,6,"no","yes","no",7961,12863,85,3,13,0
"21918",7587523.226,0.398794394,0,3420,6,0,0,0,3,"no",0,5,"no","yes","yes",6281,9457,1,0,5,0
"21919",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"21920",3326418.741,0.051880656,0,3091,7,1,1,0,6,"no",0,1,"no","no","no",7744,6791,39,0,12,0
"21921",26155137.04,0.137846204,0.041116354,11926,13,1,1,0,13,"no",0,4,"no","no","no",7410,10230,173,19,116,5
"21922",7307410.574,0.065444314,7.81528e-05,1874,4,1,3,2,29,"yes",10,23,"no","yes","no",6644,11989,19,4,25,1
"21923",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"21924",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"21925",8993640.418,0.066940871,0.306977489,1768,4,0,5,1,12,"no",0,7,"no","yes","no",6371,13386,68,1,0,0
"21926",6424173.859,0.216360617,0.060753049,1766,2,0,0,0,3,"no",0,7,"no","yes","no",4592,9914,36,0,11,0
"21927",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"21928",10842309.74,0.06217241,0.161531741,5278,6,0,2,0,4,"no",0,4,"no","no","no",4222,24306,8,11,9,4
"21929",5264733.751,0.184282943,0.050755569,3082,4,0,0,0,10,"no",0,1,"no","no","no",6668,11620,58,0,14,0
"21930",7632939.805,0.051843748,0.43788524,1503,3,0,0,0,3,"no",0,5,"no","yes","no",4371,8340,55,0,12,0
"21931",12583535.69,0.194702869,0.069753361,6839,10,0,1,0,17,"no",0,11,"no","no","no",9083,1842,9,12,50,2
"21932",15045565.2,0.637398943,0.006076152,1313,6,0,6,0,16,"no",0,6,"no","yes","no",7961,12863,85,3,13,0
"21933",12164477.11,0.297166335,0,3092,7,0,2,0,14,"no",0,6,"no","no","no",6368,6771,3,0,27,0
"21934",18800000.1,0.169625419,0.019508796,903,8,0,5,1,12,"yes",1,5,"no","yes","no",8989,8196,78,0,38,0
"21935",7307410.574,0.065444314,7.81528e-05,1874,4,1,3,2,29,"yes",10,23,"no","yes","no",6644,11989,19,4,25,1
"21936",7811375.434,0.127002383,0.135649789,2627,5,0,3,0,11,"no",0,11,"no","yes","no",11958,11748,44,0,3,0
"21937",3707575.212,0.030566196,0.041365446,3530,5,0,1,0,1,"no",0,4,"no","no","no",5399,10046,4,0,4,0
"21938",6407578.1,0.189727117,6.99893e-05,5001,5,0,1,0,7,"no",0,16,"no","no","no",10580,8083,25,0,2,0
"21939",176246410,0.64957764,0.004949358,2854,0,0,0,0,0,"no",0,0,"no","no","no",171,596,42,0,6,0
"21940",6407578.1,0.189727117,6.99893e-05,5001,5,0,1,0,7,"no",0,16,"no","no","no",10580,8083,25,0,2,0
"21941",16861532.79,0.069670879,0.130617806,4182,6,0,1,0,12,"no",0,9,"no","yes","no",8173,14145,64,1,8,0
"21942",5586342.585,0.086219843,0.040242764,1820,3,1,3,0,9,"no",0,1,"no","no","no",7717,5609,73,0,7,0
"21943",5467178.309,0.055779365,0.1363303,1944,5,0,3,0,6,"no",0,6,"no","yes","no",7633,11471,130,0,18,0
"21944",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"21945",3707575.212,0.030566196,0.041365446,3530,5,0,1,0,1,"no",0,4,"no","no","no",5399,10046,4,0,4,0
"21946",17881913.61,0.260652636,0.133215333,5153,13,0,3,0,13,"no",0,4,"no","yes","yes",9536,9590,58,0,4,0
"21947",35747947.91,0.548991609,0.034656082,2854,0,0,0,0,0,"no",0,0,"no","no","no",156,292,42,0,6,0
"21948",4280227.098,0.019885461,1.8e-09,2224,4,0,2,3,13,"no",0,5,"no","no","no",4057,12145,27,8,14,0
"21949",4579593.033,0.040431201,0.21843974,1988,2,0,4,0,4,"no",0,7,"no","no","yes",5200,10771,18,0,7,0
"21950",10842309.74,0.06217241,0.161531741,5278,6,0,2,0,4,"no",0,4,"no","no","no",4222,24306,8,11,9,4
"21951",11638050.15,0.068202173,0.042031587,3240,9,0,2,1,29,"yes",3,5,"no","yes","no",10594,5350,99,1,33,1
"21952",10053051.74,0.096270197,0.300322518,5088,4,0,1,0,10,"no",0,9,"no","yes","no",12703,6229,35,0,5,0
"21953",10053051.74,0.096270197,0.300322518,5088,4,0,1,0,10,"no",0,9,"no","yes","no",12703,6229,35,0,5,0
"21954",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"21955",3294351.983,0.024332829,0.298204575,857,3,0,1,0,2,"no",0,3,"no","yes","no",3675,9720,24,0,1,0
"21956",3879802.193,0.157331846,0.232205084,2200,4,1,0,0,4,"no",0,3,"no","no","no",5743,3864,41,0,7,0
"21957",4808269.831,0.112559644,0.118537385,1463,7,0,1,0,5,"no",0,0,"no","yes","no",7609,10356,59,0,4,0
"21958",52351766.54,0.070662054,0.035145267,4050,8,0,0,0,5,"no",0,3,"no","yes","no",11024,7388,68,14,21,1
"21959",4996777.402,0.011047989,0.246623602,659,6,0,3,0,8,"no",0,6,"no","no","no",3536,6643,25,0,9,2
"21960",11754772.16,0.188712765,0.090799103,10175,14,0,5,0,16,"no",0,15,"no","no","no",12303,18008,3,0,17,0
"21961",7811375.434,0.127002383,0.135649789,2627,5,0,3,0,11,"no",0,11,"no","yes","no",11958,11748,44,0,3,0
"21962",35747947.91,0.548991609,0.034656082,2854,0,0,0,0,0,"no",0,0,"no","no","no",156,292,42,0,6,0
"21963",12505755.08,0.403651442,0.049863387,1120,5,0,3,0,8,"yes",4,1,"no","no","no",5214,7054,78,1,1,0
"21964",5361326.947,0.197068419,0.036122292,1926,4,0,1,0,11,"no",0,1,"no","yes","no",6799,6828,52,0,2,0
"21965",7126815.285,0.125881935,0.458174486,1208,4,0,1,0,6,"no",0,5,"no","no","no",4434,10265,55,0,6,0
"21966",18036436.51,0.232080423,0.111627393,3397,5,0,2,0,18,"no",0,3,"no","yes","no",11944,14526,208,61,49,0
"21967",10518366.87,0.334905313,0.012338886,3494,7,0,2,0,7,"no",0,4,"no","no","no",10307,10571,45,0,2,0
"21968",10508030.1,0.331318706,0.020741326,1807,8,0,2,0,12,"no",0,5,"no","yes","no",5671,7554,82,0,5,2
"21969",7887684.174,0.222646321,0.188783766,2707,4,0,0,0,10,"no",0,1,"no","no","no",7471,10235,58,0,6,0
"21970",4808269.831,0.112559644,0.118537385,1463,7,0,1,0,5,"no",0,0,"no","yes","no",7609,10356,59,0,4,0
"21971",26155137.04,0.137846204,0.041116354,11926,13,1,1,0,13,"no",0,4,"no","no","no",7410,10230,173,19,116,5
"21972",7878765.473,0.05707006,0.211401214,2854,0,0,0,0,0,"no",0,1,"no","no","no",2090,3818,0,0,0,0
"21973",7632939.805,0.051843748,0.43788524,1503,3,0,0,0,3,"no",0,5,"no","yes","no",4371,8340,55,0,12,0
"21974",21494094.8,0.262459141,0.017647053,2854,0,0,0,0,0,"no",0,0,"no","no","no",435,950,42,0,6,0
"21975",14883622.34,0.024444186,0.158249043,3848,5,0,1,0,4,"no",0,0,"no","yes","no",2488,12465,12,36,14,9
"21976",3294351.983,0.024332829,0.298204575,857,3,0,1,0,2,"no",0,3,"no","yes","no",3675,9720,24,0,1,0
"21977",7984443.568,0.372734826,0.000995363,4547,8,1,1,0,7,"no",0,5,"no","yes","no",8404,2874,155,0,6,0
"21978",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"21979",14286990.83,0.389353565,0.194489265,5041,7,0,3,0,5,"no",0,5,"no","yes","no",12424,1429,88,0,8,0
"21980",7632939.805,0.051843748,0.43788524,1503,3,0,0,0,3,"no",0,5,"no","yes","no",4371,8340,55,0,12,0
"21981",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"21982",7307410.574,0.065444314,7.81528e-05,1874,4,1,3,2,29,"yes",10,23,"no","yes","no",6644,11989,19,4,25,1
"21983",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"21984",35747947.91,0.548991609,0.034656082,2854,0,0,0,0,0,"no",0,0,"no","no","no",156,292,42,0,6,0
"21985",52995275.39,0.349935291,0.011654127,2854,0,0,0,0,0,"no",0,0,"no","no","no",847,2169,42,0,6,0
"21986",7878765.473,0.05707006,0.211401214,2854,0,0,0,0,0,"no",0,1,"no","no","no",2090,3818,0,0,0,0
"21987",10053051.74,0.096270197,0.300322518,5088,4,0,1,0,10,"no",0,9,"no","yes","no",12703,6229,35,0,5,0
"21988",15094874.77,0.300284261,0.033493708,7610,11,0,3,0,11,"no",0,8,"no","yes","no",19275,138754,112,5,8,1
"21989",10207215.1,0.512707469,0.000169676,2697,8,1,1,0,5,"no",0,1,"no","yes","no",9775,16643,72,0,7,0
"21990",9589336.912,0.372602044,0.049637257,3119,8,0,1,0,6,"yes",1,3,"no","no","no",9266,7593,83,0,4,0
"21991",21494094.8,0.262459141,0.017647053,2854,0,0,0,0,0,"no",0,0,"no","no","no",435,950,42,0,6,0
"21992",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"21993",8889466.752,0.579644597,0,3617,6,0,2,0,6,"no",0,8,"no","no","no",4233,10359,4,0,1,0
"21994",25536296.81,0.496315283,0.007122317,2854,0,0,0,0,0,"no",0,1,"no","no","no",244,1762,42,0,6,0
"21995",66772450.69,0.336176896,0.072157581,2854,0,0,0,0,1,"no",0,0,"no","no","yes",583,1381,42,0,6,0
"21996",12583535.69,0.194702869,0.069753361,6839,10,0,1,0,17,"no",0,11,"no","no","no",9083,1842,9,12,50,2
"21997",26155137.04,0.137846204,0.041116354,11926,13,1,1,0,13,"no",0,4,"no","no","no",7410,10230,173,19,116,5
"21998",8841267.454,0.127511955,0.307466659,2646,6,0,2,0,3,"no",0,5,"no","no","no",7943,10483,101,0,2,0
